phi,abs_phi_eps,best_r
-0.03803179882766694,0.02803179882766694,1.1588515172494194
-0.07979533207849365,0.06979533207849366,1.3712181956026637
-0.041392129546659606,0.031392129546659604,1.0486872595861976
-0.050187514573122205,0.0401875145731222,1.0175284621313654
-0.05049676899593514,0.040496768995935135,0.052057513885361895
-0.06384577819655513,0.05384577819655512,0.43572904968354037
0.024645137235083103,0.014645137235083103,0.008872552689505441
0.02012742639246934,0.010127426392469338,1.5164027242883267
-0.00847379000727666,0.0015262099927233399,0.00042499108235709293
-0.038156211850204125,0.028156211850204123,1.1301707826529168
0.09644394521596922,0.08644394521596922,1.4102113214020897
-0.03516945730948662,0.025169457309486616,0.027243065951009192
-0.009247827942139297,0.0007521720578607029,0.00022993571129225384
-0.03766162186437738,0.02766162186437738,0.09171583728985234
-0.013720543889186088,0.0037205438891860874,0.003976098036405887
0.024596099237185087,0.014596099237185087,0.5433239929734563
-0.029543104280160215,0.019543104280160213,0.0036938101073151343
-0.025642306033280216,0.015642306033280214,0.2922008319515232
-0.007787187648789051,0.002212812351210949,0.0009604043309024468
0.06726626320326418,0.057266263203264174,0.09112045405280213
-0.0402114760505794,0.030211476050579396,1.2800352561704482
-0.07915731127845071,0.06915731127845072,0.8451576019281107
-0.0054991182117949955,0.004500881788205005,0.4275193365730143
0.0033293953226684048,0.0066706046773315954,0.06577266974131994
0.020047259827647934,0.010047259827647934,0.61380528925927
0.06058841862491077,0.050588418624910765,0.13127014140506568
0.02419842881487072,0.01419842881487072,0.6274512808798028
0.018034423317343284,0.008034423317343284,0.024326383610582578
-0.0830833703321392,0.0730833703321392,0.9998282062502233
0.0030606003887834188,0.006939399611216581,0.19180639979320144
-0.008284758546774684,0.001715241453225316,0.7953877470581291
-0.006153213557416326,0.003846786442583674,0.04198008430065001
0.10932984002290097,0.09932984002290098,1.251327298788645
0.11206724632471177,0.10206724632471177,0.9091956148346536
0.02967452280189964,0.019674522801899637,0.7652292281248979
0.06619174022475305,0.056191740224753046,0.42982817154488034
-0.01058145284195361,0.0005814528419536089,0.7532554101034483
0.0027186717073338085,0.007281328292666192,0.010625567589047386
0.008030632173884666,0.0019693678261153338,0.0021943454479405227
-0.015116912899186485,0.005116912899186485,0.39481536215330054
-0.039025819017165286,0.029025819017165284,0.5057831253010611
-0.019464344264967237,0.009464344264967237,0.006930851779703325
-0.0067171682742839245,0.0032828317257160757,0.057937860559803565
-0.05119060174461143,0.04119060174461143,0.6544119213921025
-0.0394509134459321,0.0294509134459321,0.34886747139610824
